session_id,user_id
14619,525
14620,905
14621,905
14622,905
14623,440
14624,905
14625,905
14626,440
14627,149
14628,440
14629,149
14630,905
14631,905
14632,905
14633,465
14634,905
14635,905
14636,465
14637,149
14638,445
14639,905
14640,905
14641,149
14642,149
14643,905
14644,905
14645,440
14646,905
14647,905
14648,905
14649,905
14650,525
14651,149
14652,440
14653,905
14654,905
14655,905
14656,149
14657,905
14658,905
14659,984
14660,149
14661,465
14662,525
14663,512
14664,465
14665,905
14666,905
14667,905
14668,905
14669,905
14670,905
14671,525
14672,905
14673,905
14674,149
14675,905
14676,905
14677,979
14678,905
14679,465
14680,149
14681,905
14682,905
14683,512
14684,905
14685,905
14686,905
14687,905
14688,905
14689,149
14690,149
14691,905
14692,905
14693,905
14694,440
14695,465
14696,905
14697,525
14698,149
14699,525
14700,905
14701,525
14702,905
14703,905
14704,905
14705,905
14706,149
14707,561
14708,905
14709,389
14710,905
14711,149
14712,905
14713,149
14714,905
14715,905
14716,512
14717,561
14718,905
14719,905
14720,905
14721,905
14722,465
14723,905
14724,512
14725,440
14726,905
14727,905
14728,561
14729,905
14730,440
14731,149
14732,905
14733,440
14734,905
14735,569
14736,905
14737,905
14738,512
14739,905
14740,905
14741,465
14742,440
14743,905
14744,512
14745,905
14746,905
14747,905
14748,905
14749,905
14750,525
14751,525
14752,905
14753,905
14754,575
14755,149
14756,440
14757,598
14758,905
14759,905
14760,440
14761,905
14762,905
14763,905
14764,905
14765,905
14766,149
14767,905
14768,149
14769,905
14770,905
14771,905
14772,534
14773,512
14774,905
14775,465
14776,905
14777,905
14778,149
14779,905
14780,905
14781,525
14782,149
14783,905
14784,905
14785,905
14786,440
14787,905
14788,575
14789,905
14790,905
14791,905
14792,581
14793,905
14794,905
14795,905
14796,905
14797,465
14798,149
14799,440
14800,884
14801,561
14802,149
14803,905
14804,149
14805,465
14806,905
14807,905
14808,905
14809,905
14810,905
14811,905
14812,905
14813,905
14814,905
14815,149
14816,905
14817,905
14818,905
14819,440
14820,905
14821,905
14822,905
14823,905
14824,905
14825,905
14826,465
14827,905
14828,149
14829,905
14830,905
14831,512
14832,905
14833,905
14834,440
14835,512
14836,905
14837,905
14838,149
14839,779
14840,759
14841,905
14842,149
14843,905
14844,905
14845,149
14846,440
14847,905
14848,512
14849,149
14850,48
14851,561
14852,440
14853,149
14854,905
14855,512
14856,512
14857,973
14858,905
14859,905
14860,149
14861,905
14862,440
14863,440
14864,905
14865,905
14866,984
14867,905
14868,149
14869,440
14870,905
14871,905
14872,905
14873,905
14874,905
14875,905
14876,512
14877,440
14878,525
14879,905
14880,525
14881,465
14882,989
14883,905
14884,512
14885,905
14886,525
14887,905
14888,905
14889,905
14890,905
14891,905
14892,905
14893,905
14894,905
14895,905
14896,905
14897,512
14898,561
14899,905
14900,525
14901,905
14902,525
14903,905
14904,905
14905,440
14906,905
14907,905
14908,149
14909,905
14910,905
14911,905
14912,905
14913,512
14914,149
14915,905
14916,905
14917,905
14918,149
14919,905
14920,905
14921,905
14922,905
14923,905
14924,759
14925,905
14926,48
14927,905
14928,905
14929,905
14930,440
14931,984
14932,905
14933,149
14934,512
14935,512
14936,440
14937,512
14938,905
14939,905
14940,512
14941,440
14942,905
14943,959
14944,149
14945,905
14946,905
14947,905
14948,905
14949,905
14950,525
14951,48
14952,905
14953,905
14954,905
14955,905
14956,905
14957,90
14958,905
14959,905
14960,905
14961,149
14962,973
14963,905
14964,905
14965,905
14966,905
14967,905
14968,905
14969,905
14970,525
14971,149
14972,905
14973,512
14974,465
14975,905
14976,525
14977,149
14978,48
14979,905
14980,149
14981,984
14982,561
14983,440
14984,465
14985,149
14986,512
14987,534
14988,905
14989,905
14990,149
14991,905
14992,905
14993,905
14994,905
14995,465
14996,905
14997,561
14998,525
14999,440
15000,149
15001,905
15002,465
15003,525
15004,905
15005,440
15006,440
15007,905
15008,149
15009,440
15010,905
15011,905
15012,905
15013,561
15014,905
15015,905
15016,905
15017,905
15018,905
15019,905
15020,389
15021,905
15022,905
15023,905
15024,440
15025,149
15026,149
15027,512
15028,149
15029,905
15030,149
15031,525
15032,512
15033,905
15034,525
15035,512
15036,440
15037,905
15038,905
15039,905
15040,905
15041,905
15042,905
15043,905
15044,759
15045,905
15046,440
15047,149
15048,905
15049,525
15050,905
15051,561
15052,905
15053,512
15054,561
15055,905
15056,905
15057,905
15058,905
15059,581
15060,905
15061,149
15062,465
15063,905
15064,905
15065,905
15066,905
15067,905
15068,905
15069,905
15070,905
15071,149
15072,905
15073,534
15074,979
15075,905
15076,905
15077,905
15078,440
15079,525
15080,525
15081,525
15082,525
15083,905
15084,905
15085,905
15086,905
15087,440
15088,905
15089,905
15090,512
15091,525
15092,905
15093,149
15094,905
15095,561
15096,973
15097,512
15098,149
15099,905
15100,149
15101,149
15102,973
15103,525
15104,928
15105,561
15106,905
15107,905
15108,90
15109,984
15110,445
15111,959
15112,561
15113,720
15114,561
15115,440
15116,905
15117,905
15118,149
15119,213
15120,149
15121,905
15122,561
15123,905
15124,905
15125,905
15126,512
15127,905
15128,561
15129,149
15130,984
15131,905
15132,575
15133,149
15134,905
15135,928
15136,905
15137,149
15138,465
15139,905
15140,534
15141,149
15142,440
15143,561
15144,905
15145,905
15146,905
15147,512
15148,561
15149,905
15150,534
15151,149
15152,465
15153,905
15154,905
15155,905
15156,525
15157,512
15158,149
15159,525
15160,905
15161,905
15162,440
15163,512
15164,440
15165,525
15166,905
15167,905
15168,905
15169,525
15170,905
15171,465
15172,525
15173,905
15174,984
15175,905
15176,512
15177,871
15178,905
15179,905
15180,905
15181,525
15182,905
15183,905
15184,905
15185,905
15186,905
15187,440
15188,905
15189,149
15190,905
15191,525
15192,905
15193,465
15194,905
15195,465
15196,973
15197,525
15198,149
15199,905
15200,465
15201,905
15202,512
15203,905
15204,534
15205,905
15206,534
15207,905
15208,905
15209,440
15210,905
15211,984
15212,905
15213,720
15214,465
15215,905
15216,905
15217,905
15218,525
15219,598
15220,905
15221,905
15222,512
15223,149
15224,440
15225,525
15226,905
15227,905
15228,149
15229,905
15230,905
15231,525
15232,905
15233,905
15234,905
15235,440
15236,905
15237,465
15238,149
15239,440
15240,440
15241,905
15242,905
15243,149
15244,905
15245,905
15246,512
15247,905
15248,905
15249,440
15250,525
15251,905
15252,905
15253,905
15254,598
15255,440
15256,525
15257,905
15258,905
15259,905
15260,149
15261,905
15262,905
15263,440
15264,149
15265,512
15266,149
15267,905
15268,905
15269,905
15270,905
15271,149
15272,465
15273,905
15274,525
15275,905
15276,905
15277,905
15278,149
15279,905
15280,581
15281,905
15282,905
15283,905
15284,928
15285,905
15286,905
15287,465
15288,905
15289,905
15290,905
15291,149
15292,905
15293,598
15294,905
15295,465
15296,440
15297,465
15298,525
15299,149
15300,149
15301,512
15302,149
15303,525
15304,525
15305,905
15306,149
15307,581
15308,905
15309,720
15310,512
15311,525
15312,440
15313,905
15314,905
15315,643
15316,512
15317,905
15318,905
15319,905
15320,534
15321,905
15322,440
15323,905
15324,149
15325,928
15326,465
15327,905
15328,905
15329,905
15330,959
15331,905
15332,512
15333,905
15334,905
15335,561
15336,149
15337,905
15338,905
15339,905
15340,720
15341,905
15342,48
15343,905
15344,534
15345,465
15346,905
15347,149
15348,149
15349,905
15350,905
15351,905
15352,905
15353,905
15354,905
15355,512
15356,512
15357,905
15358,905
15359,984
15360,905
15361,905
15362,905
15363,575
15364,905
15365,905
15366,465
15367,905
15368,534
15369,465
15370,905
15371,905
15372,465
15373,905
15374,905
15375,905
15376,905
15377,149
15378,575
15379,525
15380,561
15381,512
15382,512
15383,905
15384,525
15385,905
15386,905
15387,149
15388,598
15389,905
15390,561
15391,149
15392,905
15393,149
15394,905
15395,149
15396,905
15397,905
15398,149
15399,512
15400,905
15401,525
15402,534
15403,525
15404,905
15405,149
15406,149
15407,905
15408,561
15409,440
15410,984
15411,149
15412,905
15413,905
15414,905
15415,905
15416,905
15417,213
15418,598
15419,905
15420,905
15421,512
15422,905
15423,905
15424,905
15425,905
15426,149
15427,905
15428,905
15429,884
15430,905
15431,905
15432,149
15433,905
15434,905
15435,149
15436,905
15437,905
15438,465
15439,534
15440,905
15441,979
15442,905
15443,445
15444,905
15445,905
15446,561
15447,905
15448,905
15449,149
15450,581
15451,905
15452,465
15453,905
15454,213
15455,149
15456,525
15457,905
15458,149
15459,905
15460,905
15461,905
15462,512
15463,905
15464,905
15465,905
15466,905
15467,905
15468,149
15469,905
15470,905
15471,905
15472,905
15473,905
15474,525
15475,905
15476,973
15477,905
15478,525
15479,905
15480,905
15481,149
15482,525
15483,905
15484,905
15485,598
15486,905
15487,512
15488,445
15489,465
15490,905
15491,905
15492,905
15493,905
15494,905
15495,905
15496,720
15497,905
15498,905
15499,984
15500,525
15501,905
15502,905
15503,905
15504,905
15505,905
15506,905
15507,525
15508,905
15509,905
15510,465
15511,905
15512,525
15513,149
15514,905
15515,905
15516,389
15517,905
15518,905
15519,512
15520,905
15521,905
15522,149
15523,525
15524,905
15525,512
15526,905
15527,48
15528,440
15529,759
15530,512
15531,905
15532,48
15533,525
15534,525
15535,465
15536,905
15537,905
15538,905
15539,905
15540,440
15541,512
15542,440
15543,905
15544,897
15545,149
15546,525
15547,905
15548,905
15549,525
15550,149
15551,905
15552,465
15553,149
15554,512
15555,440
15556,149
15557,905
15558,561
15559,905
15560,512
15561,525
15562,905
15563,534
15564,905
15565,525
15566,905
15567,905
15568,149
15569,561
15570,149
15571,905
15572,905
15573,440
15574,905
15575,905
15576,905
15577,905
15578,905
15579,905
15580,525
15581,905
15582,905
15583,905
15584,905
15585,905
15586,905
15587,465
15588,465
15589,905
15590,598
15591,905
15592,905
15593,905
15594,525
15595,905
15596,149
15597,512
15598,905
15599,465
15600,905
15601,884
15602,149
15603,525
15604,905
15605,905
15606,149
15607,905
15608,512
15609,213
15610,149
15611,534
15612,905
15613,149
15614,149
15615,598
15616,905
15617,561
15618,389
15619,905
15620,905
15621,440
15622,905
15623,389
15624,905
15625,389
15626,905
15627,525
15628,525
15629,905
15630,905
15631,561
15632,905
15633,598
15634,905
15635,905
15636,905
15637,512
15638,905
15639,905
15640,512
15641,440
15642,149
15643,923
15644,905
15645,149
15646,905
15647,440
15648,905
15649,149
15650,905
15651,512
15652,905
15653,149
15654,149
15655,905
15656,905
15657,149
15658,512
15659,525
15660,905
15661,905
15662,905
15663,905
15664,534
15665,465
15666,512
15667,905
15668,465
15669,905
15670,905
15671,905
15672,561
15673,149
15674,149
15675,905
15676,149
15677,959
15678,465
15679,905
15680,905
15681,465
15682,149
15683,905
15684,48
15685,149
15686,149
15687,149
15688,905
15689,905
15690,149
15691,149
15692,465
15693,905
15694,905
15695,905
15696,149
15697,598
15698,440
15699,525
15700,525
15701,525
15702,905
15703,534
15704,440
15705,905
15706,759
15707,149
15708,561
15709,905
15710,905
15711,905
15712,905
15713,905
15714,525
15715,905
15716,512
15717,512
15718,905
15719,465
15720,812
15721,905
15722,905
15723,525
15724,465
15725,905
15726,905
15727,905
15728,905
15729,440
15730,973
15731,149
15732,525
15733,905
15734,905
15735,905
15736,149
15737,905
15738,905
15739,512
15740,905
15741,465
15742,584
15743,512
15744,905
15745,561
15746,660
15747,905
15748,561
15749,512
15750,905
15751,465
15752,465
15753,149
15754,905
15755,905
15756,905
15757,149
15758,905
15759,149
15760,561
15761,905
15762,465
15763,465
15764,512
15765,905
15766,525
15767,905
15768,440
15769,149
15770,905
15771,905
15772,905
15773,905
15774,905
15775,905
15776,905
15777,512
15778,905
15779,149
15780,149
15781,905
15782,440
15783,905
15784,905
15785,525
15786,465
15787,905
15788,561
15789,905
15790,149
15791,905
15792,905
15793,512
15794,928
15795,512
15796,440
15797,905
15798,149
15799,905
15800,149
15801,905
15802,512
15803,905
15804,465
15805,759
15806,905
15807,598
15808,149
15809,149
15810,905
15811,149
15812,905
15813,812
15814,512
15815,440
15816,984
15817,149
15818,440
15819,598
15820,525
15821,905
15822,905
15823,465
15824,759
15825,534
15826,905
15827,213
15828,984
15829,512
15830,984
15831,149
15832,465
15833,905
15834,905
15835,905
15836,905
15837,149
15838,905
15839,905
15840,905
15841,525
15842,440
15843,512
15844,905
15845,149
15846,525
15847,973
15848,512
15849,905
15850,440
15851,598
15852,905
15853,905
15854,905
15855,905
15856,905
15857,525
15858,525
15859,905
15860,905
15861,149
15862,905
15863,149
15864,905
15865,905
15866,440
15867,905
15868,525
15869,905
15870,905
15871,905
15872,440
15873,149
15874,598
15875,905
15876,512
15877,905
15878,149
15879,465
15880,984
15881,905
15882,905
15883,561
15884,905
15885,149
15886,905
15887,149
15888,905
15889,149
15890,928
15891,149
15892,905
15893,759
15894,465
15895,149
15896,928
15897,905
15898,905
15899,905
15900,905
15901,149
15902,905
15903,149
15904,905
15905,905
15906,440
15907,440
15908,905
15909,149
15910,905
15911,905
15912,389
15913,905
15914,598
15915,440
15916,465
15917,465
15918,465
15919,905
15920,905
15921,149
15922,905
15923,465
15924,905
15925,525
15926,905
15927,440
15928,149
15929,440
15930,905
15931,905
15932,584
15933,465
15934,149
15935,905
15936,149
15937,465
15938,149
15939,149
15940,905
15941,465
15942,512
15943,440
15944,905
15945,905
15946,512
15947,905
15948,575
15949,525
15950,905
15951,905
15952,905
15953,905
15954,905
15955,440
15956,905
15957,149
15958,512
15959,465
15960,561
15961,149
15962,905
15963,440
15964,149
15965,561
15966,525
15967,905
15968,465
15969,905
15970,534
15971,512
15972,905
15973,525
15974,561
15975,512
15976,905
15977,905
15978,905
15979,149
15980,905
15981,525
15982,512
15983,905
15984,534
15985,905
15986,440
15987,149
15988,440
15989,905
15990,905
15991,598
15992,905
15993,905
15994,905
15995,525
15996,959
15997,149
15998,905
15999,54
16000,905
16001,149
16002,905
16003,54
16004,905
16005,465
16006,905
16007,465
16008,905
16009,465
16010,440
16011,440
16012,561
16013,561
16014,905
16015,48
16016,598
16017,905
16018,149
16019,905
16020,389
16021,905
16022,959
16023,905
16024,149
16025,984
16026,440
16027,905
16028,905
16029,905
16030,440
16031,465
16032,905
16033,905
16034,905
16035,525
16036,905
16037,905
16038,149
16039,465
16040,905
16041,525
16042,149
16043,48
16044,48
16045,525
16046,905
16047,905
16048,905
16049,905
16050,149
16051,905
16052,465
16053,905
16054,149
16055,905
16056,905
16057,984
16058,440
16059,512
16060,905
16061,465
16062,149
16063,905
16064,905
16065,512
16066,905
16067,905
16068,149
16069,759
16070,598
16071,905
16072,149
16073,905
16074,561
16075,984
16076,905
16077,905
16078,905
16079,905
16080,149
16081,465
16082,465
16083,905
16084,905
16085,905
16086,905
16087,871
16088,905
16089,905
16090,905
16091,905
16092,465
16093,149
16094,905
16095,905
16096,512
16097,959
16098,905
16099,465
16100,905
16101,905
16102,525
16103,465
16104,525
16105,905
16106,905
16107,440
16108,149
16109,905
16110,561
16111,149
16112,905
16113,905
16114,149
16115,905
16116,149
16117,584
16118,905
16119,149
16120,905
16121,465
16122,440
16123,905
16124,525
16125,905
16126,905
16127,905
16128,465
16129,905
16130,905
16131,465
16132,512
16133,389
16134,905
16135,984
16136,905
16137,905
16138,149
16139,149
16140,905
16141,905
16142,149
16143,440
16144,149
16145,525
16146,440
16147,905
16148,525
16149,905
16150,905
16151,512
16152,149
16153,905
16154,149
16155,598
16156,905
16157,149
16158,465
16159,512
16160,149
16161,959
16162,598
16163,905
16164,905
16165,897
16166,149
16167,905
16168,905
16169,465
16170,905
16171,512
16172,905
16173,905
16174,905
16175,512
16176,905
16177,905
16178,465
16179,905
16180,440
16181,440
16182,905
16183,512
16184,465
16185,905
16186,465
16187,905
16188,905
16189,584
16190,905
16191,905
16192,905
16193,905
16194,905
16195,905
16196,905
16197,905
16198,905
16199,525
16200,905
16201,905
16202,440
16203,534
16204,561
16205,984
16206,905
16207,905
16208,812
16209,905
16210,149
16211,905
16212,905
16213,465
16214,149
16215,905
16216,149
16217,905
16218,905
16219,905
16220,905
16221,905
16222,905
16223,149
16224,525
16225,905
16226,525
16227,440
16228,440
16229,905
16230,905
16231,905
16232,905
16233,149
16234,905
16235,905
16236,465
16237,905
16238,905
16239,905
16240,905
16241,984
16242,465
16243,905
16244,525
16245,905
16246,525
16247,512
16248,905
16249,905
16250,905
16251,525
16252,525
16253,440
16254,905
16255,905
16256,149
16257,149
16258,905
16259,561
16260,905
16261,525
16262,905
16263,465
16264,575
16265,525
16266,149
16267,905
16268,905
16269,905
16270,905
16271,389
16272,905
16273,905
16274,759
16275,905
16276,149
16277,905
16278,905
16279,598
16280,905
16281,905
16282,512
16283,905
16284,905
16285,465
16286,984
16287,440
16288,905
16289,149
16290,525
16291,905
16292,465
16293,905
16294,149
16295,465
16296,905
16297,525
16298,905
16299,465
16300,905
16301,905
16302,465
16303,905
16304,905
16305,149
16306,149
16307,575
16308,149
16309,512
16310,149
16311,905
16312,905
16313,905
16314,905
16315,512
16316,905
16317,525
16318,149
16319,149
16320,905
16321,905
16322,905
16323,905
16324,905
16325,905
16326,905
16327,512
16328,905
16329,905
16330,928
16331,905
16332,905
16333,149
16334,905
16335,905
16336,525
16337,525
16338,440
16339,928
16340,512
16341,905
16342,440
16343,213
16344,149
16345,905
16346,905
16347,149
16348,928
16349,979
16350,905
16351,905
16352,149
16353,905
16354,440
16355,512
16356,149
16357,905
16358,905
16359,905
16360,905
16361,905
16362,465
16363,534
16364,979
16365,905
16366,905
16367,905
16368,905
16369,465
16370,928
16371,905
16372,905
16373,905
16374,525
16375,905
16376,465
16377,905
16378,905
16379,598
16380,905
16381,581
16382,905
16383,465
16384,905
16385,905
16386,905
16387,905
16388,149
16389,905
16390,959
16391,389
16392,465
16393,465
16394,905
16395,525
16396,465
16397,905
16398,440
16399,512
16400,512
16401,465
16402,512
16403,561
16404,905
16405,512
16406,905
16407,149
16408,465
16409,905
16410,149
16411,905
16412,905
16413,465
16414,905
16415,440
16416,905
16417,149
16418,905
16419,525
16420,905
16421,512
16422,905
16423,465
16424,525
16425,905
16426,905
16427,905
16428,905
16429,905
16430,905
16431,905
16432,149
16433,905
16434,905
16435,759
16436,905
16437,598
16438,905
16439,465
16440,905
16441,149
16442,905
16443,905
16444,905
16445,905
16446,905
16447,440
16448,905
16449,389
16450,561
16451,905
16452,598
16453,149
16454,905
16455,440
16456,905
16457,905
16458,905
16459,440
16460,905
16461,905
16462,905
16463,512
16464,905
16465,905
16466,440
16467,905
16468,905
16469,440
16470,149
16471,465
16472,905
16473,905
16474,465
16475,905
16476,905
16477,905
16478,905
16479,905
16480,905
16481,465
16482,905
16483,149
16484,512
16485,905
16486,905
16487,440
16488,149
16489,905
16490,440
16491,525
16492,905
16493,905
16494,905
16495,534
16496,213
16497,905
16498,149
16499,905
16500,905
16501,149
16502,149
16503,440
16504,905
16505,905
16506,905
16507,512
16508,512
16509,525
16510,905
16511,905
16512,905
16513,905
16514,440
16515,905
16516,905
16517,561
16518,465
16519,905
16520,575
16521,759
16522,561
16523,905
16524,905
16525,149
16526,149
16527,465
16528,598
16529,905
16530,465
16531,905
16532,905
16533,905
16534,512
16535,512
16536,905
16537,905
16538,440
16539,905
16540,905
16541,575
16542,149
16543,905
16544,905
16545,465
16546,905
16547,905
16548,149
16549,905
16550,512
16551,905
16552,759
16553,149
16554,440
16555,905
16556,905
16557,149
16558,905
16559,905
16560,905
16561,905
16562,561
16563,561
16564,389
16565,905
16566,149
16567,905
16568,561
16569,213
16570,905
16571,905
16572,561
16573,905
16574,905
16575,512
16576,984
16577,440
16578,598
16579,984
16580,440
16581,905
16582,149
16583,465
16584,465
16585,149
16586,905
16587,149
16588,905
16589,905
16590,440
16591,905
16592,905
16593,534
16594,905
16595,512
16596,905
16597,905
16598,905
16599,149
16600,149
16601,905
16602,905
16603,905
16604,905
16605,905
16606,905
16607,905
16608,905
16609,905
16610,149
16611,905
16612,905
16613,984
16614,512
16615,905
16616,440
16617,905
16618,905
16619,905
16620,149
16621,525
16622,984
16623,465
16624,598
16625,905
16626,525
16627,389
16628,905
16629,905
16630,149
16631,149
16632,440
16633,149
16634,905
16635,905
16636,512
16637,512
16638,905
16639,905
16640,984
16641,149
16642,905
16643,561
16644,465
16645,905
16646,905
16647,905
16648,561
16649,905
16650,905
16651,905
16652,905
16653,905
16654,905
16655,905
16656,905
16657,905
16658,905
16659,465
16660,905
16661,923
16662,928
16663,512
16664,440
16665,897
16666,905
16667,512
16668,440
16669,905
16670,905
16671,905
16672,465
16673,905
16674,905
16675,525
16676,575
16677,54
16678,905
16679,525
16680,525
16681,512
16682,512
16683,905
16684,905
16685,905
16686,512
16687,512
16688,149
16689,440
16690,149
16691,905
16692,905
16693,440
16694,149
16695,905
16696,512
16697,905
16698,905
16699,213
16700,905
16701,525
16702,440
16703,512
16704,905
16705,905
16706,440
16707,905
16708,149
16709,525
16710,905
16711,149
16712,905
16713,905
16714,905
16715,905
16716,440
16717,905
16718,465
16719,525
16720,905
16721,905
16722,440
16723,905
16724,905
16725,149
16726,905
16727,905
16728,512
16729,465
16730,534
16731,905
16732,905
16733,149
16734,512
16735,959
16736,512
16737,149
16738,905
16739,440
16740,465
16741,989
16742,905
16743,905
16744,905
16745,440
16746,905
16747,905
16748,905
16749,440
16750,905
16751,984
16752,905
16753,149
16754,905
16755,48
16756,905
16757,905
16758,905
16759,440
16760,905
16761,525
16762,465
16763,525
16764,149
16765,905
16766,525
16767,905
16768,905
16769,905
16770,905
16771,465
16772,440
16773,905
16774,905
16775,905
16776,905
16777,149
16778,905
16779,440
16780,905
16781,149
16782,149
16783,149
16784,984
16785,598
16786,905
16787,905
16788,905
16789,905
16790,440
16791,905
16792,534
16793,905
16794,905
16795,389
16796,905
16797,512
16798,905
16799,905
16800,905
16801,905
16802,525
16803,525
16804,149
16805,905
16806,440
16807,465
16808,149
16809,440
16810,440
16811,660
16812,905
16813,905
16814,512
16815,905
16816,598
16817,512
16818,149
16819,905
16820,149
16821,465
16822,905
16823,984
16824,812
16825,149
16826,465
16827,525
16828,512
16829,440
16830,984
16831,525
16832,984
16833,440
16834,984
16835,512
16836,660
16837,440
16838,149
16839,561
16840,512
16841,905
16842,525
16843,905
16844,905
16845,905
16846,905
16847,984
16848,149
16849,465
16850,440
16851,48
16852,905
16853,905
16854,465
16855,905
16856,905
16857,525
16858,905
16859,525
16860,905
16861,905
16862,959
16863,905
16864,905
16865,440
16866,905
16867,984
16868,525
16869,905
16870,512
16871,905
16872,905
16873,905
16874,525
16875,905
16876,149
16877,905
16878,905
16879,905
16880,905
16881,905
16882,512
16883,905
16884,923
16885,149
16886,905
16887,149
16888,149
16889,905
16890,512
16891,905
16892,905
16893,440
16894,905
16895,213
16896,905
16897,598
16898,905
16899,928
16900,905
16901,905
16902,440
16903,440
16904,149
16905,465
16906,525
16907,720
16908,905
16909,905
16910,149
16911,512
16912,465
16913,465
16914,512
16915,905
16916,905
16917,905
16918,149
16919,149
16920,512
16921,561
16922,905
16923,905
16924,905
16925,465
16926,525
16927,905
16928,465
16929,465
16930,905
16931,905
16932,984
16933,905
16934,149
16935,440
16936,512
16937,905
16938,905
16939,465
16940,440
16941,905
16942,905
16943,905
16944,905
16945,465
16946,149
16947,149
16948,905
16949,905
16950,905
16951,440
16952,512
16953,905
16954,905
16955,149
16956,512
16957,905
16958,905
16959,149
16960,149
16961,525
16962,512
16963,905
16964,905
16965,465
16966,905
16967,905
16968,905
16969,905
16970,905
16971,525
16972,905
16973,905
16974,149
16975,905
16976,905
16977,905
16978,440
16979,440
16980,149
16981,440
16982,905
16983,440
16984,525
16985,905
16986,905
16987,465
16988,905
16989,905
16990,905
16991,973
16992,905
16993,440
16994,598
16995,465
16996,905
16997,905
16998,905
16999,149
17000,905
17001,512
17002,905
17003,465
17004,905
17005,905
17006,905
17007,905
17008,905
17009,149
17010,149
17011,512
17012,512
17013,905
17014,979
17015,440
17016,525
17017,928
17018,905
17019,465
17020,905
17021,905
17022,905
17023,905
17024,905
17025,598
17026,905
17027,928
17028,905
17029,905
17030,905
17031,558
17032,440
17033,905
17034,465
17035,465
17036,149
17037,905
17038,905
17039,905
17040,905
17041,905
17042,440
17043,905
17044,465
17045,465
17046,905
17047,905
17048,440
17049,905
17050,465
17051,149
17052,465
17053,149
17054,465
17055,48
17056,905
17057,465
17058,440
17059,905
17060,905
17061,598
17062,525
17063,905
17064,905
17065,561
17066,905
17067,440
17068,512
17069,465
17070,525
17071,512
17072,905
17073,905
17074,905
17075,440
17076,575
17077,905
17078,905
17079,905
17080,905
17081,512
17082,905
17083,525
17084,905
17085,598
17086,905
17087,905
17088,534
17089,905
17090,905
17091,905
17092,905
17093,561
17094,905
17095,905
17096,561
17097,465
17098,440
17099,525
17100,905
17101,213
17102,905
17103,465
17104,440
17105,525
17106,149
17107,465
17108,598
17109,465
17110,905
17111,561
17112,598
17113,905
17114,905
17115,149
17116,905
17117,561
17118,905
17119,905
17120,905
17121,905
17122,905
17123,465
17124,905
17125,905
17126,905
17127,512
17128,905
17129,440
17130,525
17131,440
17132,905
17133,581
17134,465
17135,149
17136,905
17137,905
17138,979
17139,905
17140,905
17141,905
17142,525
17143,465
17144,512
17145,905
17146,905
17147,440
17148,440
17149,149
17150,440
17151,512
17152,149
17153,512
17154,973
17155,561
17156,905
17157,465
17158,440
17159,905
17160,905
17161,905
17162,984
17163,905
17164,905
17165,905
17166,905
17167,905
17168,905
17169,525
17170,905
17171,512
17172,440
17173,465
17174,465
17175,465
17176,905
17177,440
17178,905
17179,575
17180,525
17181,440
17182,905
17183,905
17184,465
17185,905
17186,905
17187,905
17188,149
17189,984
17190,905
17191,905
17192,905
17193,905
17194,905
17195,905
17196,905
17197,905
17198,149
17199,534
17200,525
17201,149
17202,512
17203,905
17204,905
17205,905
17206,905
17207,905
17208,525
17209,905
17210,905
17211,525
17212,440
17213,905
17214,905
17215,905
17216,149
17217,905
17218,905
17219,905
17220,598
17221,905
17222,465
17223,465
17224,905
17225,525
17226,440
17227,905
17228,905
17229,759
17230,525
17231,905
17232,905
17233,149
17234,905
17235,905
17236,905
17237,561
17238,440
17239,905
17240,54
17241,984
17242,512
17243,905
17244,440
17245,525
17246,905
17247,905
17248,905
17249,905
17250,465
17251,905
17252,440
17253,905
17254,905
17255,598
17256,525
17257,923
17258,905
17259,905
17260,905
17261,905
17262,149
17263,525
17264,905
17265,905
17266,465
17267,905
17268,905
17269,525
17270,465
17271,905
17272,561
17273,440
17274,928
17275,905
17276,149
17277,905
17278,149
17279,905
17280,512
17281,512
17282,905
17283,905
17284,905
17285,905
17286,905
17287,440
17288,905
17289,905
17290,465
17291,149
17292,512
17293,440
17294,905
17295,465
17296,512
17297,581
17298,905
17299,440
17300,905
17301,905
17302,905
17303,905
17304,905
17305,440
17306,149
17307,905
17308,905
17309,905
17310,534
17311,905
17312,905
17313,905
17314,512
17315,905
17316,905
17317,905
17318,905
17319,905
17320,905
17321,525
17322,905
17323,905
17324,465
17325,905
17326,905
17327,905
17328,905
17329,905
17330,561
17331,149
17332,525
17333,905
17334,561
17335,905
17336,561
17337,905
17338,440
17339,905
17340,389
17341,149
17342,905
17343,905
17344,465
17345,905
17346,905
17347,973
17348,440
17349,905
17350,149
17351,905
17352,465
17353,905
17354,979
17355,643
17356,905
17357,512
17358,149
17359,512
17360,48
17361,598
17362,905
17363,905
17364,905
17365,525
17366,149
17367,905
17368,905
17369,905
17370,389
17371,465
17372,465
17373,905
17374,598
17375,149
17376,525
17377,465
17378,905
17379,984
17380,465
17381,905
17382,48
17383,149
17384,928
17385,905
17386,905
17387,905
17388,984
17389,905
17390,905
17391,905
17392,512
17393,905
17394,905
17395,440
17396,149
17397,905
17398,905
17399,389
17400,905
17401,905
17402,905
17403,440
17404,525
17405,465
17406,149
17407,512
17408,905
17409,905
17410,149
17411,149
17412,923
17413,905
17414,905
17415,905
17416,440
